DateTime2,Location,DateTime,Temp,Lat,Long
2013/09/20 12:12:12,Cooch Behar,20-09-2013 12:12,15.35429,26.32419,89.451
2013/10/20 12:12:12,Cooch Behar,20-10-2013 12:12,12.90277,26.32419,89.451
2013/11/20 12:12:12,Cooch Behar,20-11-2013 12:12,9.848263,26.32419,89.451
2013/12/20 12:12:12,Cooch Behar,20-12-2013 12:12,9.969752,26.32419,89.451
2014/01/20 12:12:12,Cooch Behar,20-01-2014 12:12,7.087826,26.32419,89.451
2014/02/20 12:12:12,Cooch Behar,20-02-2014 12:12,9.044444,26.32419,89.451
2014/03/20 12:12:12,Cooch Behar,20-03-2014 12:12,11.281,26.32419,89.451
2014/04/20 12:12:12,Cooch Behar,20-04-2014 12:12,13.34678,26.32419,89.451
2014/05/20 12:12:12,Cooch Behar,20-05-2014 12:12,15.7783,26.32419,89.451
2014/06/20 12:12:12,Cooch Behar,20-06-2014 12:12,18.29321,26.32419,89.451
2014/07/20 12:12:12,Cooch Behar,20-07-2014 12:12,17.63372,26.32419,89.451
2014/08/20 12:12:12,Cooch Behar,20-08-2014 12:12,16.66025,26.32419,89.451
2014/09/20 12:12:12,Cooch Behar,20-09-2014 12:12,15.20571,26.32419,89.451
2014/10/20 12:12:12,Cooch Behar,20-10-2014 12:12,12.77692,26.32419,89.451
2014/11/20 12:12:12,Cooch Behar,20-11-2014 12:12,10.00367,26.32419,89.451
2014/12/20 12:12:12,Cooch Behar,20-12-2014 12:12,9.873548,26.32419,89.451
2015/01/20 12:12:12,Cooch Behar,20-01-2015 12:12,7.166957,26.32419,89.451
2015/02/20 12:12:12,Cooch Behar,20-02-2015 12:12,9.435556,26.32419,89.451
2015/03/20 12:12:12,Cooch Behar,20-03-2015 12:12,11.368,26.32419,89.451
2015/04/20 12:12:12,Cooch Behar,20-04-2015 12:12,13.15335,26.32419,89.451
2015/05/20 12:12:12,Cooch Behar,20-05-2015 12:12,15.98351,26.32419,89.451
2015/06/20 12:12:12,Cooch Behar,20-06-2015 12:12,17.50353,26.32419,89.451
2015/07/20 12:12:12,Cooch Behar,20-07-2015 12:12,17.60859,26.32419,89.451
2015/08/20 12:12:12,Cooch Behar,20-08-2015 12:12,16.79392,26.32419,89.451
2015/09/20 12:12:12,Cooch Behar,20-09-2015 12:12,15.45143,26.32419,89.451
2015/10/20 12:12:12,Cooch Behar,20-10-2015 12:12,12.99842,26.32419,89.451
2015/11/20 12:12:12,Cooch Behar,20-11-2015 12:12,10.19015,26.32419,89.451
2015/12/20 12:12:12,Cooch Behar,20-12-2015 12:12,10.23305,26.32419,89.451
2016/01/20 12:12:12,Cooch Behar,20-01-2016 12:12,7.882899,26.32419,89.451
2016/02/20 12:12:12,Cooch Behar,20-02-2016 12:12,10.48,26.32419,89.451
2016/03/20 12:12:12,Cooch Behar,20-03-2016 12:12,12.8615,26.32419,89.451
2016/04/20 12:12:12,Cooch Behar,20-04-2016 12:12,14.66113,26.32419,89.451
2016/05/20 12:12:12,Cooch Behar,20-05-2016 12:12,16.86532,26.32419,89.451
2016/06/20 12:12:12,Cooch Behar,20-06-2016 12:12,18.46731,26.32419,89.451
2016/07/20 12:12:12,Cooch Behar,20-07-2016 12:12,17.70282,26.32419,89.451
2016/08/20 12:12:12,Cooch Behar,20-08-2016 12:12,17.11595,26.32419,89.451
2016/09/20 12:12:12,Cooch Behar,20-09-2016 12:12,15.84,26.32419,89.451
2016/10/20 12:12:12,Cooch Behar,20-10-2016 12:12,13.49682,26.32419,89.451
2016/11/20 12:12:12,Cooch Behar,20-11-2016 12:12,10.61197,26.32419,89.451
2016/12/20 12:12:12,Cooch Behar,20-12-2016 12:12,11.08369,26.32419,89.451
2017/01/20 12:12:12,Cooch Behar,20-01-2017 12:12,7.758551,26.32419,89.451
2017/02/20 12:12:12,Cooch Behar,20-02-2017 12:12,10.25778,26.32419,89.451
2017/03/20 12:12:12,Cooch Behar,20-03-2017 12:12,12.36367,26.32419,89.451
2017/04/20 12:12:12,Cooch Behar,20-04-2017 12:12,14.46769,26.32419,89.451
2017/05/20 12:12:12,Cooch Behar,20-05-2017 12:12,16.89859,26.32419,89.451
2017/06/20 12:12:12,Cooch Behar,20-06-2017 12:12,18.30564,26.32419,89.451
2017/07/20 12:12:12,Cooch Behar,20-07-2017 12:12,17.78449,26.32419,89.451
2017/08/20 12:12:12,Cooch Behar,20-08-2017 12:12,17.08557,26.32419,89.451
2017/09/20 12:12:12,Cooch Behar,20-09-2017 12:12,16.06286,26.32419,89.451
2017/10/20 12:12:12,Cooch Behar,20-10-2017 12:12,13.71329,26.32419,89.451
2017/11/20 12:12:12,Cooch Behar,20-11-2017 12:12,10.62085,26.32419,89.451
2017/12/20 12:12:12,Cooch Behar,20-12-2017 12:12,10.87103,26.32419,89.451
2018/01/20 12:12:12,Cooch Behar,20-01-2018 12:12,7.758551,26.32419,89.451
2018/02/20 12:12:12,Cooch Behar,20-02-2018 12:12,10.25778,26.32419,89.451
2018/03/20 12:12:12,Cooch Behar,20-03-2018 12:12,12.36367,26.32419,89.451
2018/04/20 12:12:12,Cooch Behar,20-04-2018 12:12,14.46769,26.32419,89.451
2018/05/20 12:12:12,Cooch Behar,20-05-2018 12:12,16.89859,26.32419,89.451
2018/06/20 12:12:12,Cooch Behar,20-06-2018 12:12,18.30564,26.32419,89.451
2018/07/20 12:12:12,Cooch Behar,20-07-2018 12:12,17.78449,26.32419,89.451
2018/08/20 12:12:12,Cooch Behar,20-08-2018 12:12,17.08557,26.32419,89.451
2018/09/20 12:12:12,Cooch Behar,20-09-2018 12:12,16.06286,26.32419,89.451
2018/10/20 12:12:12,Cooch Behar,20-10-2018 12:12,13.71329,26.32419,89.451
2018/11/20 12:12:12,Cooch Behar,20-11-2018 12:12,10.62085,26.32419,89.451
2018/12/20 12:12:12,Cooch Behar,20-12-2018 12:12,10.87103,26.32419,89.451
2008/01/20 12:12:12,Darjeeling,20-01-2008 12:12,14.40344,27.05,88.267
2008/02/20 12:12:12,Darjeeling,20-02-2008 12:12,16.15778,27.05,88.267
2008/03/20 12:12:12,Darjeeling,20-03-2008 12:12,21.78342,27.05,88.267
2008/04/20 12:12:12,Darjeeling,20-04-2008 12:12,25.3304,27.05,88.267
2008/05/20 12:12:12,Darjeeling,20-05-2008 12:12,28.42,27.05,88.267
2008/06/20 12:12:12,Darjeeling,20-06-2008 12:12,27.46955,27.05,88.267
2008/07/20 12:12:12,Darjeeling,20-07-2008 12:12,25.91346,27.05,88.267
2008/08/20 12:12:12,Darjeeling,20-08-2008 12:12,25.37658,27.05,88.267
2008/09/20 12:12:12,Darjeeling,20-09-2008 12:12,23.9219,27.05,88.267
2008/10/20 12:12:12,Darjeeling,20-10-2008 12:12,21.80651,27.05,88.267
2008/11/20 12:12:12,Darjeeling,20-11-2008 12:12,18.33826,27.05,88.267
2008/12/20 12:12:12,Darjeeling,20-12-2008 12:12,18.17587,27.05,88.267
2009/01/20 12:12:12,Darjeeling,20-01-2009 12:12,15.41612,27.05,88.267
2009/02/20 12:12:12,Darjeeling,20-02-2009 12:12,17.64889,27.05,88.267
2009/03/20 12:12:12,Darjeeling,20-03-2009 12:12,21.89042,27.05,88.267
2009/04/20 12:12:12,Darjeeling,20-04-2009 12:12,26.10349,27.05,88.267
2009/05/20 12:12:12,Darjeeling,20-05-2009 12:12,28.71,27.05,88.267
2009/06/20 12:12:12,Darjeeling,20-06-2009 12:12,28.12452,27.05,88.267
2009/07/20 12:12:12,Darjeeling,20-07-2009 12:12,26.22442,27.05,88.267
2009/08/20 12:12:12,Darjeeling,20-08-2009 12:12,26.17547,27.05,88.267
2009/09/20 12:12:12,Darjeeling,20-09-2009 12:12,24.5281,27.05,88.267
2009/10/20 12:12:12,Darjeeling,20-10-2009 12:12,21.57534,27.05,88.267
2009/11/20 12:12:12,Darjeeling,20-11-2009 12:12,18.17533,27.05,88.267
2009/12/20 12:12:12,Darjeeling,20-12-2009 12:12,17.82328,27.05,88.267
2010/01/20 12:12:12,Darjeeling,20-01-2010 12:12,14.91757,27.05,88.267
2010/02/20 12:12:12,Darjeeling,20-02-2010 12:12,17.29852,27.05,88.267
2010/03/20 12:12:12,Darjeeling,20-03-2010 12:12,23.65592,27.05,88.267
2010/04/20 12:12:12,Darjeeling,20-04-2010 12:12,27.10563,27.05,88.267
2010/05/20 12:12:12,Darjeeling,20-05-2010 12:12,29.19,27.05,88.267
2010/06/20 12:12:12,Darjeeling,20-06-2010 12:12,27.87035,27.05,88.267
2010/07/20 12:12:12,Darjeeling,20-07-2010 12:12,25.96058,27.05,88.267
2010/08/20 12:12:12,Darjeeling,20-08-2010 12:12,25.68674,27.05,88.267
2010/09/20 12:12:12,Darjeeling,20-09-2010 12:12,24.06667,27.05,88.267
2010/10/20 12:12:12,Darjeeling,20-10-2010 12:12,21.90068,27.05,88.267
2010/11/20 12:12:12,Darjeeling,20-11-2010 12:12,18.72116,27.05,88.267
2010/12/20 12:12:12,Darjeeling,20-12-2010 12:12,16.94181,27.05,88.267
2011/01/20 12:12:12,Darjeeling,20-01-2011 12:12,14.27101,27.05,88.267
2011/02/20 12:12:12,Darjeeling,20-02-2011 12:12,16.94,27.05,88.267
2011/03/20 12:12:12,Darjeeling,20-03-2011 12:12,21.49808,27.05,88.267
2011/04/20 12:12:12,Darjeeling,20-04-2011 12:12,24.91046,27.05,88.267
2011/05/20 12:12:12,Darjeeling,20-05-2011 12:12,28.92,27.05,88.267
2011/06/20 12:12:12,Darjeeling,20-06-2011 12:12,27.95833,27.05,88.267
2011/07/20 12:12:12,Darjeeling,20-07-2011 12:12,26.00769,27.05,88.267
2011/08/20 12:12:12,Darjeeling,20-08-2011 12:12,25.56456,27.05,88.267
2011/09/20 12:12:12,Darjeeling,20-09-2011 12:12,24.15714,27.05,88.267
2011/10/20 12:12:12,Darjeeling,20-10-2011 12:12,21.84075,27.05,88.267
2011/11/20 12:12:12,Darjeeling,20-11-2011 12:12,18.6071,27.05,88.267
2011/12/20 12:12:12,Darjeeling,20-12-2011 12:12,17.48832,27.05,88.267
2012/01/20 12:12:12,Darjeeling,20-01-2012 12:12,14.21649,27.05,88.267
2012/02/20 12:12:12,Darjeeling,20-02-2012 12:12,16.64667,27.05,88.267
2012/03/20 12:12:12,Darjeeling,20-03-2012 12:12,21.38217,27.05,88.267
2012/04/20 12:12:12,Darjeeling,20-04-2012 12:12,25.66445,27.05,88.267
2012/05/20 12:12:12,Darjeeling,20-05-2012 12:12,28.72,27.05,88.267
2012/06/20 12:12:12,Darjeeling,20-06-2012 12:12,28.26138,27.05,88.267
2012/07/20 12:12:12,Darjeeling,20-07-2012 12:12,26.36577,27.05,88.267
2012/08/20 12:12:12,Darjeeling,20-08-2012 12:12,25.66794,27.05,88.267
2012/09/20 12:12:12,Darjeeling,20-09-2012 12:12,24.1119,27.05,88.267
2012/10/20 12:12:12,Darjeeling,20-10-2012 12:12,21.27568,27.05,88.267
2012/11/20 12:12:12,Darjeeling,20-11-2012 12:12,18.13459,27.05,88.267
2012/12/20 12:12:12,Darjeeling,20-12-2012 12:12,17.55002,27.05,88.267
2013/01/20 12:12:12,Darjeeling,20-01-2013 12:12,14.70725,27.05,88.267
2013/02/20 12:12:12,Darjeeling,20-02-2013 12:12,17.16815,27.05,88.267
2013/03/20 12:12:12,Darjeeling,20-03-2013 12:12,21.87258,27.05,88.267
2013/04/20 12:12:12,Darjeeling,20-04-2013 12:12,25.7408,27.05,88.267
2013/05/20 12:12:12,Darjeeling,20-05-2013 12:12,29.06,27.05,88.267
2013/06/20 12:12:12,Darjeeling,20-06-2013 12:12,27.60641,27.05,88.267
2013/07/20 12:12:12,Darjeeling,20-07-2013 12:12,25.91346,27.05,88.267
2013/08/20 12:12:12,Darjeeling,20-08-2013 12:12,25.58335,27.05,88.267
2013/09/20 12:12:12,Darjeeling,20-09-2013 12:12,24.31095,27.05,88.267
2013/10/20 12:12:12,Darjeeling,20-10-2013 12:12,21.94349,27.05,88.267
2013/11/20 12:12:12,Darjeeling,20-11-2013 12:12,18.06942,27.05,88.267
2013/12/20 12:12:12,Darjeeling,20-12-2013 12:12,17.3561,27.05,88.267
2014/01/20 12:12:12,Darjeeling,20-01-2014 12:12,14.65272,27.05,88.267
2014/02/20 12:12:12,Darjeeling,20-02-2014 12:12,16.58148,27.05,88.267
2014/03/20 12:12:12,Darjeeling,20-03-2014 12:12,20.8115,27.05,88.267
2014/04/20 12:12:12,Darjeeling,20-04-2014 12:12,25.68354,27.05,88.267
2014/05/20 12:12:12,Darjeeling,20-05-2014 12:12,28.45,27.05,88.267
2014/06/20 12:12:12,Darjeeling,20-06-2014 12:12,28.75994,27.05,88.267
2014/07/20 12:12:12,Darjeeling,20-07-2014 12:12,26.45058,27.05,88.267
2014/08/20 12:12:12,Darjeeling,20-08-2014 12:12,25.77133,27.05,88.267
2014/09/20 12:12:12,Darjeeling,20-09-2014 12:12,24.07571,27.05,88.267
2014/10/20 12:12:12,Darjeeling,20-10-2014 12:12,21.72945,27.05,88.267
2014/11/20 12:12:12,Darjeeling,20-11-2014 12:12,18.35456,27.05,88.267
2014/12/20 12:12:12,Darjeeling,20-12-2014 12:12,17.18862,27.05,88.267
2015/01/20 12:12:12,Darjeeling,20-01-2015 12:12,14.8163,27.05,88.267
2015/02/20 12:12:12,Darjeeling,20-02-2015 12:12,17.29852,27.05,88.267
2015/03/20 12:12:12,Darjeeling,20-03-2015 12:12,20.972,27.05,88.267
2015/04/20 12:12:12,Darjeeling,20-04-2015 12:12,25.31131,27.05,88.267
2015/05/20 12:12:12,Darjeeling,20-05-2015 12:12,28.82,27.05,88.267
2015/06/20 12:12:12,Darjeeling,20-06-2015 12:12,27.51843,27.05,88.267
2015/07/20 12:12:12,Darjeeling,20-07-2015 12:12,26.41288,27.05,88.267
2015/08/20 12:12:12,Darjeeling,20-08-2015 12:12,25.9781,27.05,88.267
2015/09/20 12:12:12,Darjeeling,20-09-2015 12:12,24.46476,27.05,88.267
2015/10/20 12:12:12,Darjeeling,20-10-2015 12:12,22.10616,27.05,88.267
2015/11/20 12:12:12,Darjeeling,20-11-2015 12:12,18.69672,27.05,88.267
2015/12/20 12:12:12,Darjeeling,20-12-2015 12:12,17.81446,27.05,88.267
2016/01/20 12:12:12,Darjeeling,20-01-2016 12:12,16.29638,27.05,88.267
2016/02/20 12:12:12,Darjeeling,20-02-2016 12:12,19.21333,27.05,88.267
2016/03/20 12:12:12,Darjeeling,20-03-2016 12:12,23.72725,27.05,88.267
2016/04/20 12:12:12,Darjeeling,20-04-2016 12:12,28.21276,27.05,88.267
2016/05/20 12:12:12,Darjeeling,20-05-2016 12:12,30.41,27.05,88.267
2016/06/20 12:12:12,Darjeeling,20-06-2016 12:12,29.03365,27.05,88.267
2016/07/20 12:12:12,Darjeeling,20-07-2016 12:12,26.55423,27.05,88.267
2016/08/20 12:12:12,Darjeeling,20-08-2016 12:12,26.47623,27.05,88.267
2016/09/20 12:12:12,Darjeeling,20-09-2016 12:12,25.08,27.05,88.267
2016/10/20 12:12:12,Darjeeling,20-10-2016 12:12,22.95377,27.05,88.267
2016/11/20 12:12:12,Darjeeling,20-11-2016 12:12,19.47066,27.05,88.267
2016/12/20 12:12:12,Darjeeling,20-12-2016 12:12,19.29533,27.05,88.267
2017/01/20 12:12:12,Darjeeling,20-01-2017 12:12,16.03931,27.05,88.267
2017/02/20 12:12:12,Darjeeling,20-02-2017 12:12,18.80593,27.05,88.267
2017/03/20 12:12:12,Darjeeling,20-03-2017 12:12,22.80883,27.05,88.267
2017/04/20 12:12:12,Darjeeling,20-04-2017 12:12,27.84054,27.05,88.267
2017/05/20 12:12:12,Darjeeling,20-05-2017 12:12,30.47,27.05,88.267
2017/06/20 12:12:12,Darjeeling,20-06-2017 12:12,28.77949,27.05,88.267
2017/07/20 12:12:12,Darjeeling,20-07-2017 12:12,26.67673,27.05,88.267
2017/08/20 12:12:12,Darjeeling,20-08-2017 12:12,26.42924,27.05,88.267
2017/09/20 12:12:12,Darjeeling,20-09-2017 12:12,25.43286,27.05,88.267
2017/10/20 12:12:12,Darjeeling,20-10-2017 12:12,23.32192,27.05,88.267
2017/11/20 12:12:12,Darjeeling,20-11-2017 12:12,19.48695,27.05,88.267
2017/12/20 12:12:12,Darjeeling,20-12-2017 12:12,18.92511,27.05,88.267
2018/01/20 12:12:12,Darjeeling,20-01-2018 12:12,16.03931,27.05,88.267
2018/02/20 12:12:12,Darjeeling,20-02-2018 12:12,18.80593,27.05,88.267
2018/03/20 12:12:12,Darjeeling,20-03-2018 12:12,22.80883,27.05,88.267
2018/04/20 12:12:12,Darjeeling,20-04-2018 12:12,27.84054,27.05,88.267
2018/05/20 12:12:12,Darjeeling,20-05-2018 12:12,30.47,27.05,88.267
2018/06/20 12:12:12,Darjeeling,20-06-2018 12:12,28.77949,27.05,88.267
2018/07/20 12:12:12,Darjeeling,20-07-2018 12:12,26.67673,27.05,88.267
2018/08/20 12:12:12,Darjeeling,20-08-2018 12:12,26.42924,27.05,88.267
2018/09/20 12:12:12,Darjeeling,20-09-2018 12:12,25.43286,27.05,88.267
2018/10/20 12:12:12,Darjeeling,20-10-2018 12:12,23.32192,27.05,88.267
2018/11/20 12:12:12,Darjeeling,20-11-2018 12:12,19.48695,27.05,88.267
2018/12/20 12:12:12,Darjeeling,20-12-2018 12:12,18.92511,27.05,88.267
2008/01/20 12:12:12,Dehradun,20-01-2008 12:12,11.18779,30.18118,78.12203
2008/02/20 12:12:12,Dehradun,20-02-2008 12:12,12.85278,30.18118,78.12203
2008/03/20 12:12:12,Dehradun,20-03-2008 12:12,17.71175,30.18118,78.12203
2008/04/20 12:12:12,Dehradun,20-04-2008 12:12,21.5593,30.18118,78.12203
2008/05/20 12:12:12,Dehradun,20-05-2008 12:12,25.64333,30.18118,78.12203
2008/06/20 12:12:12,Dehradun,20-06-2008 12:12,24.5875,30.18118,78.12203
2008/07/20 12:12:12,Dehradun,20-07-2008 12:12,23.26923,30.18118,78.12203
2008/08/20 12:12:12,Dehradun,20-08-2008 12:12,22.55696,30.18118,78.12203
2008/09/20 12:12:12,Dehradun,20-09-2008 12:12,20.90019,30.18118,78.12203
2008/10/20 12:12:12,Dehradun,20-10-2008 12:12,18.23024,30.18118,78.12203
2008/11/20 12:12:12,Dehradun,20-11-2008 12:12,14.68799,30.18118,78.12203
2008/12/20 12:12:12,Dehradun,20-12-2008 12:12,15.41056,30.18118,78.12203
2009/01/20 12:12:12,Dehradun,20-01-2009 12:12,11.97438,30.18118,78.12203
2009/02/20 12:12:12,Dehradun,20-02-2009 12:12,14.03889,30.18118,78.12203
2009/03/20 12:12:12,Dehradun,20-03-2009 12:12,17.79875,30.18118,78.12203
2009/04/20 12:12:12,Dehradun,20-04-2009 12:12,22.21729,30.18118,78.12203
2009/05/20 12:12:12,Dehradun,20-05-2009 12:12,25.905,30.18118,78.12203
2009/06/20 12:12:12,Dehradun,20-06-2009 12:12,25.17375,30.18118,78.12203
2009/07/20 12:12:12,Dehradun,20-07-2009 12:12,23.54846,30.18118,78.12203
2009/08/20 12:12:12,Dehradun,20-08-2009 12:12,23.26709,30.18118,78.12203
2009/09/20 12:12:12,Dehradun,20-09-2009 12:12,21.42981,30.18118,78.12203
2009/10/20 12:12:12,Dehradun,20-10-2009 12:12,18.03699,30.18118,78.12203
2009/11/20 12:12:12,Dehradun,20-11-2009 12:12,14.55749,30.18118,78.12203
2009/12/20 12:12:12,Dehradun,20-12-2009 12:12,15.11162,30.18118,78.12203
2010/01/20 12:12:12,Dehradun,20-01-2010 12:12,11.58714,30.18118,78.12203
2010/02/20 12:12:12,Dehradun,20-02-2010 12:12,13.76019,30.18118,78.12203
2010/03/20 12:12:12,Dehradun,20-03-2010 12:12,19.23425,30.18118,78.12203
2010/04/20 12:12:12,Dehradun,20-04-2010 12:12,23.07024,30.18118,78.12203
2010/05/20 12:12:12,Dehradun,20-05-2010 12:12,26.3381,30.18118,78.12203
2010/06/20 12:12:12,Dehradun,20-06-2010 12:12,24.94625,30.18118,78.12203
2010/07/20 12:12:12,Dehradun,20-07-2010 12:12,23.31154,30.18118,78.12203
2010/08/20 12:12:12,Dehradun,20-08-2010 12:12,22.83266,30.18118,78.12203
2010/09/20 12:12:12,Dehradun,20-09-2010 12:12,21.02667,30.18118,78.12203
2010/10/20 12:12:12,Dehradun,20-10-2010 12:12,18.30897,30.18118,78.12203
2010/11/20 12:12:12,Dehradun,20-11-2010 12:12,14.99467,30.18118,78.12203
2010/12/20 12:12:12,Dehradun,20-12-2010 12:12,14.36426,30.18118,78.12203
2011/01/20 12:12:12,Dehradun,20-01-2011 12:12,11.08493,30.18118,78.12203
2011/02/20 12:12:12,Dehradun,20-02-2011 12:12,13.475,30.18118,78.12203
2011/03/20 12:12:12,Dehradun,20-03-2011 12:12,17.47975,30.18118,78.12203
2011/04/20 12:12:12,Dehradun,20-04-2011 12:12,21.20188,30.18118,78.12203
2011/05/20 12:12:12,Dehradun,20-05-2011 12:12,26.09448,30.18118,78.12203
2011/06/20 12:12:12,Dehradun,20-06-2011 12:12,25.025,30.18118,78.12203
2011/07/20 12:12:12,Dehradun,20-07-2011 12:12,23.35385,30.18118,78.12203
2011/08/20 12:12:12,Dehradun,20-08-2011 12:12,22.72405,30.18118,78.12203
2011/09/20 12:12:12,Dehradun,20-09-2011 12:12,21.10571,30.18118,78.12203
2011/10/20 12:12:12,Dehradun,20-10-2011 12:12,18.25887,30.18118,78.12203
2011/11/20 12:12:12,Dehradun,20-11-2011 12:12,14.90332,30.18118,78.12203
2011/12/20 12:12:12,Dehradun,20-12-2011 12:12,14.82762,30.18118,78.12203
2012/01/20 12:12:12,Dehradun,20-01-2012 12:12,11.04257,30.18118,78.12203
2012/02/20 12:12:12,Dehradun,20-02-2012 12:12,13.24167,30.18118,78.12203
2012/03/20 12:12:12,Dehradun,20-03-2012 12:12,17.3855,30.18118,78.12203
2012/04/20 12:12:12,Dehradun,20-04-2012 12:12,21.84362,30.18118,78.12203
2012/05/20 12:12:12,Dehradun,20-05-2012 12:12,25.91402,30.18118,78.12203
2012/06/20 12:12:12,Dehradun,20-06-2012 12:12,25.29625,30.18118,78.12203
2012/07/20 12:12:12,Dehradun,20-07-2012 12:12,23.67538,30.18118,78.12203
2012/08/20 12:12:12,Dehradun,20-08-2012 12:12,22.81595,30.18118,78.12203
2012/09/20 12:12:12,Dehradun,20-09-2012 12:12,21.06619,30.18118,78.12203
2012/10/20 12:12:12,Dehradun,20-10-2012 12:12,17.78647,30.18118,78.12203
2012/11/20 12:12:12,Dehradun,20-11-2012 12:12,14.52486,30.18118,78.12203
2012/12/20 12:12:12,Dehradun,20-12-2012 12:12,14.87994,30.18118,78.12203
2013/01/20 12:12:12,Dehradun,20-01-2013 12:12,11.42377,30.18118,78.12203
2013/02/20 12:12:12,Dehradun,20-02-2013 12:12,13.65648,30.18118,78.12203
2013/03/20 12:12:12,Dehradun,20-03-2013 12:12,17.78425,30.18118,78.12203
2013/04/20 12:12:12,Dehradun,20-04-2013 12:12,21.90861,30.18118,78.12203
2013/05/20 12:12:12,Dehradun,20-05-2013 12:12,26.2208,30.18118,78.12203
2013/06/20 12:12:12,Dehradun,20-06-2013 12:12,24.71,30.18118,78.12203
2013/07/20 12:12:12,Dehradun,20-07-2013 12:12,23.26923,30.18118,78.12203
2013/08/20 12:12:12,Dehradun,20-08-2013 12:12,22.74076,30.18118,78.12203
2013/09/20 12:12:12,Dehradun,20-09-2013 12:12,21.2401,30.18118,78.12203
2013/10/20 12:12:12,Dehradun,20-10-2013 12:12,18.34476,30.18118,78.12203
2013/11/20 12:12:12,Dehradun,20-11-2013 12:12,14.47266,30.18118,78.12203
2013/12/20 12:12:12,Dehradun,20-12-2013 12:12,14.71552,30.18118,78.12203
2014/01/20 12:12:12,Dehradun,20-01-2014 12:12,11.38141,30.18118,78.12203
2014/02/20 12:12:12,Dehradun,20-02-2014 12:12,13.18981,30.18118,78.12203
2014/03/20 12:12:12,Dehradun,20-03-2014 12:12,16.9215,30.18118,78.12203
2014/04/20 12:12:12,Dehradun,20-04-2014 12:12,21.85987,30.18118,78.12203
2014/05/20 12:12:12,Dehradun,20-05-2014 12:12,25.6704,30.18118,78.12203
2014/06/20 12:12:12,Dehradun,20-06-2014 12:12,25.7425,30.18118,78.12203
2014/07/20 12:12:12,Dehradun,20-07-2014 12:12,23.75154,30.18118,78.12203
2014/08/20 12:12:12,Dehradun,20-08-2014 12:12,22.90785,30.18118,78.12203
2014/09/20 12:12:12,Dehradun,20-09-2014 12:12,21.03457,30.18118,78.12203
2014/10/20 12:12:12,Dehradun,20-10-2014 12:12,18.16582,30.18118,78.12203
2014/11/20 12:12:12,Dehradun,20-11-2014 12:12,14.70104,30.18118,78.12203
2014/12/20 12:12:12,Dehradun,20-12-2014 12:12,14.57352,30.18118,78.12203
2015/01/20 12:12:12,Dehradun,20-01-2015 12:12,11.50848,30.18118,78.12203
2015/02/20 12:12:12,Dehradun,20-02-2015 12:12,13.76019,30.18118,78.12203
2015/03/20 12:12:12,Dehradun,20-03-2015 12:12,17.052,30.18118,78.12203
2015/04/20 12:12:12,Dehradun,20-04-2015 12:12,21.54306,30.18118,78.12203
2015/05/20 12:12:12,Dehradun,20-05-2015 12:12,26.00425,30.18118,78.12203
2015/06/20 12:12:12,Dehradun,20-06-2015 12:12,24.63125,30.18118,78.12203
2015/07/20 12:12:12,Dehradun,20-07-2015 12:12,23.71769,30.18118,78.12203
2015/08/20 12:12:12,Dehradun,20-08-2015 12:12,23.09165,30.18118,78.12203
2015/09/20 12:12:12,Dehradun,20-09-2015 12:12,21.37448,30.18118,78.12203
2015/10/20 12:12:12,Dehradun,20-10-2015 12:12,18.48075,30.18118,78.12203
2015/11/20 12:12:12,Dehradun,20-11-2015 12:12,14.9751,30.18118,78.12203
2015/12/20 12:12:12,Dehradun,20-12-2015 12:12,15.10415,30.18118,78.12203
2016/01/20 12:12:12,Dehradun,20-01-2016 12:12,12.65812,30.18118,78.12203
2016/02/20 12:12:12,Dehradun,20-02-2016 12:12,15.28333,30.18118,78.12203
2016/03/20 12:12:12,Dehradun,20-03-2016 12:12,19.29225,30.18118,78.12203
2016/04/20 12:12:12,Dehradun,20-04-2016 12:12,24.01255,30.18118,78.12203
2016/05/20 12:12:12,Dehradun,20-05-2016 12:12,27.43891,30.18118,78.12203
2016/06/20 12:12:12,Dehradun,20-06-2016 12:12,25.9875,30.18118,78.12203
2016/07/20 12:12:12,Dehradun,20-07-2016 12:12,23.84462,30.18118,78.12203
2016/08/20 12:12:12,Dehradun,20-08-2016 12:12,23.53443,30.18118,78.12203
2016/09/20 12:12:12,Dehradun,20-09-2016 12:12,21.912,30.18118,78.12203
2016/10/20 12:12:12,Dehradun,20-10-2016 12:12,19.18935,30.18118,78.12203
2016/11/20 12:12:12,Dehradun,20-11-2016 12:12,15.59498,30.18118,78.12203
2016/12/20 12:12:12,Dehradun,20-12-2016 12:12,16.35971,30.18118,78.12203
2017/01/20 12:12:12,Dehradun,20-01-2017 12:12,12.45844,30.18118,78.12203
2017/02/20 12:12:12,Dehradun,20-02-2017 12:12,14.95926,30.18118,78.12203
2017/03/20 12:12:12,Dehradun,20-03-2017 12:12,18.5455,30.18118,78.12203
2017/04/20 12:12:12,Dehradun,20-04-2017 12:12,23.69574,30.18118,78.12203
2017/05/20 12:12:12,Dehradun,20-05-2017 12:12,27.49305,30.18118,78.12203
2017/06/20 12:12:12,Dehradun,20-06-2017 12:12,25.76,30.18118,78.12203
2017/07/20 12:12:12,Dehradun,20-07-2017 12:12,23.95462,30.18118,78.12203
2017/08/20 12:12:12,Dehradun,20-08-2017 12:12,23.49266,30.18118,78.12203
